 batch,history,calc_int,stddev,batch_time
386,10954600,  1.1996308E+02,  5.9534440E-02,  1.1482246E-01
387,10957100,  1.2002325E+02,  1.5172808E-02,  5.3087330E-03
388,10959500,  1.1999718E+02,  1.1987151E-02,  4.2239550E-02
389,10961900,  1.1998274E+02,  1.1815010E-02,  7.9071709E-02
390,10964400,  1.2001303E+02,  1.1496483E-02,  2.6518223E-02
391,10966800,  1.2002374E+02,  1.9721839E-02,  7.1461805E-02
392,10969200,  1.1999295E+02,  1.7950769E-02,  1.1621610E-01
393,10971600,  1.1998759E+02,  2.6038771E-02,  1.6132779E-01
394,10974000,  1.2000497E+02,  1.7180448E-02,  1.8073609E-01
395,10976400,  1.2000223E+02,  4.3925308E-02,  1.6508092E-01
396,10978800,  1.2000517E+02,  1.5383300E-02,  1.4948184E-01
397,10981300,  1.1998749E+02,  5.4574938E-03,  3.3918473E-02
398,10983800,  1.1998967E+02,  2.0446288E-02,  2.0431018E-02
399,10986200,  1.2001152E+02,  4.4261866E-02,  4.5422475E-02
400,10988700,  1.1999547E+02,  2.8270929E-02,  9.8909630E-03
401,10991100,  1.2002314E+02,  1.8665037E-02,  5.4275243E-02
402,10993500,  1.2000783E+02,  2.8719929E-02,  5.6743429E-02
403,10995900,  1.2000369E+02,  4.3210377E-02,  4.1310414E-02
404,10998400,  1.2000321E+02,  1.7984159E-02,  1.2886187E-02
405,11000800,  1.1997900E+02,  1.8934426E-02,  1.0725942E-02
406,11003500,  1.2001422E+02,  4.1592988E-02,  1.4176810E-02
407,11006200,  1.1999145E+02,  1.2040855E-02,  2.9964725E-02
408,11009000,  1.1997325E+02,  2.9720695E-02,  2.4162270E-03
409,11011600,  1.1999527E+02,  3.9285157E-03,  2.5996380E-03
410,11014100,  1.2001488E+02,  3.5119309E-02,  2.2921070E-02
411,11016500,  1.1997877E+02,  2.2216085E-02,  6.0138940E-02
412,11018900,  1.2002618E+02,  2.4734303E-02,  9.7376859E-02
413,11021400,  1.2001499E+02,  1.7522037E-02,  1.9615625E-02
414,11023900,  1.2000402E+02,  2.3614181E-02,  3.7090494E-02
415,11026300,  1.2001749E+02,  4.4618365E-02,  8.2208508E-02
416,11028800,  1.2000696E+02,  8.3343668E-03,  7.4471710E-03
417,11031200,  1.1997318E+02,  2.0612684E-02,  4.4662554E-02
418,11033600,  1.1998142E+02,  2.9384441E-02,  8.1791965E-02
419,11036000,  1.2000173E+02,  2.3869779E-02,  1.1878868E-01
420,11038400,  1.2001118E+02,  1.5112188E-02,  1.5635423E-01
421,11040800,  1.1997489E+02,  1.8462061E-02,  1.9361482E-01
422,11043200,  1.2002332E+02,  2.8248195E-02,  2.2998890E-01
423,11045600,  1.1999797E+02,  1.1525663E-02,  2.6674285E-01
424,11048100,  1.1998480E+02,  3.6367399E-02,  1.6134727E-02
425,11050500,  1.1998359E+02,  1.3515771E-02,  6.0887031E-02
426,11053000,  1.1999801E+02,  3.3956141E-02,  3.0697784E-02
427,11055400,  1.2001850E+02,  1.6339740E-03,  6.7690572E-02
428,11057800,  1.1997654E+02,  2.6278103E-02,  1.0483570E-01
429,11060300,  1.2000570E+02,  1.6107805E-02,  4.1863240E-03
430,11063200,  1.2001666E+02,  6.8703985E-03,  2.5744960E-03
431,11065800,  1.2000521E+02,  8.7356986E-03,  3.5769736E-02
432,11068200,  1.1998961E+02,  6.4649077E-03,  8.0467650E-02
433,11070600,  1.2000844E+02,  9.9788045E-03,  1.2513280E-01
434,11073000,  1.1999615E+02,  2.4051565E-02,  1.6997614E-01
435,11075400,  1.1999023E+02,  1.8305873E-02,  2.1475050E-01
436,11077800,  1.1999081E+02,  1.6795334E-02,  2.1342229E-01
437,11080500,  1.2001152E+02,  2.5597406E-02,  1.1854424E-02
438,11083200,  1.1999981E+02,  1.1962371E-02,  2.1085846E-02
439,11085700,  1.2001368E+02,  2.3000485E-02,  2.1117123E-02
440,11088100,  1.2001831E+02,  2.1304734E-02,  5.8483999E-02
441,11090600,  1.2002739E+02,  2.3124760E-02,  2.6993279E-02
442,11093100,  1.2001857E+02,  3.9027548E-02,  2.0144115E-02
443,11095600,  1.2001572E+02,  3.2278775E-02,  3.6087284E-02
444,11098000,  1.2001205E+02,  1.9023961E-02,  7.0231988E-02
445,11100500,  1.2002386E+02,  3.4919298E-03,  4.2452740E-03
446,11102900,  1.1999905E+02,  1.9958579E-02,  4.1818655E-02
447,11105300,  1.2000973E+02,  2.0370855E-02,  2.7301990E-02
448,11107800,  1.1997944E+02,  2.7580675E-02,  1.0437837E-02
449,11110100,  1.1999908E+02,  4.5361481E-02,  6.5099949E-02
450,11112500,  1.1999602E+02,  1.8015521E-02,  1.1029298E-01
451,11114900,  1.1998867E+02,  2.5243134E-02,  1.5528445E-01
452,11117300,  1.2000562E+02,  3.7433120E-02,  2.0035716E-01
453,11119800,  1.1999627E+02,  3.5832362E-02,  3.3425920E-03
454,11122700,  1.1999289E+02,  5.6318970E-03,  6.9743760E-03
455,11125400,  1.2002475E+02,  1.8176395E-02,  2.8489776E-02
456,11127800,  1.1998940E+02,  2.1956637E-02,  6.6227905E-02
457,11130200,  1.2000374E+02,  1.7847675E-02,  1.0368227E-01
458,11132600,  1.1997337E+02,  8.3117926E-03,  1.4131080E-01
459,11135000,  1.2001158E+02,  2.5466548E-02,  1.7828274E-01
460,11137400,  1.1999649E+02,  2.1783863E-02,  2.1533946E-01
461,11139900,  1.1999604E+02,  1.8155796E-02,  8.8972350E-03
462,11142300,  1.2000189E+02,  1.9113526E-02,  5.4187209E-02
463,11144700,  1.2000494E+02,  4.6076540E-02,  9.9825526E-02
464,11147100,  1.1998908E+02,  1.8898595E-02,  1.4525250E-01
465,11149500,  1.2000217E+02,  2.2256552E-02,  1.9113019E-01
466,11152200,  1.1998893E+02,  4.3674342E-02,  9.0175050E-03
467,11154800,  1.2000031E+02,  2.3596362E-02,  1.5147330E-02
468,11157300,  1.2000681E+02,  4.6584889E-02,  2.1699527E-02
469,11159700,  1.2000990E+02,  1.3548973E-02,  5.9305023E-02
470,11162100,  1.2000358E+02,  1.2049892E-02,  9.6723053E-02
471,11164500,  1.1999002E+02,  1.6322952E-02,  1.1462464E-01
472,11167200,  1.2000792E+02,  3.9578796E-02,  1.6190800E-02
473,11169600,  1.2002883E+02,  5.0653832E-02,  5.2326802E-02
474,11172100,  1.1997283E+02,  1.3106470E-02,  2.1127950E-03
475,11174500,  1.1999059E+02,  4.4526407E-02,  3.9816023E-02
476,11176900,  1.1998291E+02,  4.6615715E-02,  3.5569466E-02
477,11179400,  1.1998179E+02,  8.3483964E-03,  1.3755104E-02
478,11182400,  1.1999207E+02,  9.4908248E-03,  9.7807300E-04
479,11184700,  1.1997616E+02,  1.7189744E-02,  4.6511028E-02
480,11187200,  1.2000394E+02,  2.7942253E-02,  2.8056644E-02
481,11189600,  1.1998276E+02,  1.2826824E-02,  8.1934640E-03
482,11191000,  1.1999340E+02,  2.5949995E-02,  2.3671262E-02
483,11192300,  1.1997543E+02,  2.1441283E-02,  9.1395951E-02
484,11193100,  1.2001358E+02,  2.4075588E-02,  1.4674034E-01
485,11193900,  1.2000656E+02,  6.4395874E-03,  1.0046660E-03
486,11194500,  1.2000229E+02,  1.9532240E-02,  1.2489063E-02
487,11195000,  1.2000099E+02,  1.5501569E-02,  2.2917146E-02
488,11195400,  1.1999027E+02,  8.5832114E-03,  3.2514036E-02
489,11195800,  1.1999444E+02,  1.4675263E-02,  1.9486135E-01
490,11196100,  1.1998830E+02,  8.4798654E-03,  1.8934674E-01
491,11196400,  1.1998257E+02,  1.7905543E-02,  1.8473284E-01
492,11196700,  1.1998154E+02,  2.6440212E-02,  1.7939089E-01
493,11197000,  1.1999389E+02,  1.9637774E-02,  1.7476464E-01
494,11197300,  1.1998782E+02,  1.8196527E-02,  1.7017537E-01
495,11197600,  1.1999089E+02,  2.4881855E-02,  1.6521810E-01
496,11197900,  1.1997905E+02,  1.7451500E-02,  1.6030539E-01
497,11198200,  1.2000521E+02,  3.9992851E-02,  1.5602057E-01
498,11198500,  1.1998188E+02,  3.4717626E-02,  1.5070033E-01
499,11198800,  1.2000589E+02,  1.2822563E-02,  1.4573558E-01
500,11199100,  1.1999478E+02,  2.9342252E-02,  1.4086341E-01
501,10001700,  1.2002131E+02,  6.3603590E-03,  1.5559480E-03
502,10004100,  1.2001023E+02,  2.6485992E-02,  3.3247820E-03
503,10006500,  1.2000960E+02,  3.8568494E-02,  5.1101900E-03
504,10008900,  1.1998865E+02,  4.4015209E-03,  7.9877440E-03
505,10011300,  1.1997477E+02,  2.9909231E-02,  9.8711710E-03
506,10013700,  1.2000986E+02,  4.3309290E-02,  1.1967298E-02
507,10016100,  1.2001489E+02,  3.5456901E-02,  1.3781519E-02
508,10018500,  1.2000725E+02,  5.0380055E-02,  1.5673106E-02
509,10020900,  1.1999443E+02,  3.6363051E-02,  1.7617433E-02
510,10023300,  1.2002567E+02,  3.6285645E-02,  1.9575744E-02
511,10025700,  1.1999495E+02,  2.4382838E-02,  2.1471170E-02
512,10028100,  1.2000834E+02,  2.9966443E-02,  2.2167629E-02
513,10030500,  1.1999168E+02,  1.0251511E-02,  2.4488728E-02
514,10032900,  1.2001214E+02,  2.9259050E-02,  2.6454588E-02
515,10035300,  1.1997980E+02,  2.1961791E-02,  2.8016667E-02
516,10037700,  1.2001926E+02,  3.7405635E-02,  2.9985243E-02
517,10040100,  1.2001326E+02,  2.4724330E-02,  3.1808016E-02
518,10042500,  1.2000481E+02,  1.0537087E-02,  3.3671090E-02
519,10044900,  1.1996986E+02,  2.8057810E-02,  3.5744514E-02
520,10047300,  1.1999524E+02,  2.1498422E-02,  3.7585721E-02
521,10049700,  1.1998641E+02,  9.7670478E-03,  3.9437225E-02
522,10052100,  1.1999911E+02,  2.5879116E-02,  4.1439485E-02
523,10054500,  1.1999743E+02,  5.1120185E-02,  4.3394683E-02
524,10056900,  1.1999880E+02,  2.3182928E-02,  4.5110848E-02
525,10059300,  1.1999672E+02,  3.1544927E-02,  4.6776980E-02
526,10061700,  1.2000502E+02,  3.1478791E-02,  4.8656189E-02
527,10064100,  1.1997425E+02,  2.1493258E-02,  5.0469896E-02
528,10066500,  1.1999858E+02,  4.2417273E-02,  5.2478957E-02
529,10068900,  1.1997296E+02,  2.4600486E-02,  5.4536750E-02
530,10071300,  1.1999026E+02,  1.7319616E-02,  3.9357533E-02
531,10073700,  1.1999362E+02,  3.6638177E-02,  6.7587020E-03
532,10076000,  1.2001114E+02,  6.7333356E-03,  7.2677210E-03
533,10078300,  1.1999169E+02,  3.8137786E-02,  6.2344241E-02
534,10080700,  1.2000517E+02,  2.4929622E-02,  5.9194462E-02
535,10083100,  1.1999441E+02,  3.1763238E-02,  3.1201396E-02
536,10085500,  1.1997938E+02,  7.9197366E-03,  3.2736370E-03
537,10087800,  1.2000439E+02,  3.2005662E-02,  7.0098286E-02
538,10090200,  1.1998180E+02,  1.6038940E-02,  7.2133817E-02
539,10092600,  1.1997427E+02,  1.2589613E-02,  7.4069901E-02
540,10095000,  1.2001027E+02,  1.5663502E-02,  8.4892760E-02
541,10097400,  1.1998877E+02,  2.2776959E-02,  8.6894198E-02
542,10099800,  1.2003220E+02,  4.5206146E-03,  8.8808260E-02
543,10102200,  1.2003815E+02,  3.3250656E-02,  9.0765651E-02
544,10104600,  1.1996529E+02,  1.3771932E-02,  9.2578015E-02
545,10107000,  1.2001673E+02,  4.3989416E-02,  9.4143440E-02
546,10109400,  1.1997874E+02,  4.2810583E-02,  9.5957041E-02
547,10111800,  1.2003925E+02,  6.9600641E-03,  9.7393198E-02
548,10114200,  1.1998942E+02,  2.3492783E-02,  9.9540787E-02
549,10116600,  1.1999150E+02,  3.0152768E-02,  1.0137285E-01
550,10119000,  1.2002549E+02,  2.7326180E-02,  1.0322505E-01
551,10121400,  1.1998003E+02,  2.2519729E-02,  1.0532646E-01
552,10123800,  1.2001670E+02,  4.1517972E-02,  1.0739623E-01
553,10126200,  1.1999582E+02,  4.6602416E-02,  1.0943612E-01
554,10128600,  1.1998902E+02,  9.5422869E-03,  1.1155131E-01
555,10131000,  1.1997079E+02,  7.4843296E-03,  1.1341195E-01
556,10133400,  1.1998332E+02,  6.5061989E-03,  1.1573438E-01
557,10135800,  1.2002229E+02,  3.7671661E-02,  1.1742190E-01
558,10138200,  1.2002872E+02,  9.6883829E-03,  1.1953859E-01
559,10140600,  1.2002490E+02,  3.2205712E-02,  1.2169333E-01
560,10143000,  1.1999987E+02,  2.2958022E-02,  8.9673661E-02
561,10145400,  1.2000951E+02,  2.8882361E-02,  5.6700915E-02
562,10147800,  1.2001177E+02,  2.8994193E-02,  2.3859196E-02
563,10150100,  1.1999518E+02,  3.1934857E-02,  5.9128690E-02
564,10152500,  1.1998507E+02,  2.7965874E-02,  2.6950945E-02
565,10154800,  1.2002589E+02,  1.6503331E-02,  1.3390087E-01
566,10157200,  1.1997201E+02,  1.9749184E-02,  1.3579400E-01
567,10159600,  1.1998727E+02,  3.5504911E-02,  1.3768875E-01
568,10162000,  1.2001976E+02,  1.6638155E-02,  1.2884744E-01
569,10164400,  1.2002516E+02,  4.6991963E-02,  1.0046846E-01
570,10166800,  1.1995839E+02,  1.3568243E-02,  7.1606672E-02
571,10169200,  1.2000655E+02,  4.2196419E-02,  4.3366287E-02
572,10171600,  1.2000259E+02,  1.9957686E-02,  1.5278920E-02
573,10173900,  1.2001348E+02,  4.0162211E-02,  1.4714301E-01
574,10176300,  1.2000869E+02,  1.9334953E-02,  1.4919879E-01
575,10178700,  1.2001285E+02,  1.7202322E-02,  1.5128572E-01
576,10181100,  1.2001571E+02,  1.8222286E-02,  1.5349062E-01
577,10183500,  1.2003070E+02,  1.8788886E-02,  1.5583864E-01
578,10185900,  1.1998153E+02,  1.6326317E-02,  1.5787288E-01
579,10188300,  1.1998173E+02,  3.0729739E-02,  1.6023550E-01
580,10190700,  1.1996905E+02,  2.7744504E-02,  1.6240147E-01
581,10193100,  1.1999564E+02,  2.1537150E-02,  1.6465750E-01
582,10195500,  1.2001681E+02,  2.3500134E-02,  1.6698440E-01
583,10197900,  1.2002560E+02,  3.6084542E-02,  1.6954535E-01
584,10200300,  1.1998726E+02,  1.2300368E-02,  1.7167890E-01
585,10202700,  1.1996763E+02,  3.1248985E-02,  1.7404255E-01
586,10205100,  1.1997587E+02,  2.2980328E-02,  1.7610611E-01
587,10207500,  1.1999824E+02,  9.8049691E-03,  1.7817303E-01
588,10209900,  1.2001938E+02,  2.8011155E-02,  1.8041218E-01
589,10212300,  1.1999794E+02,  2.9782766E-02,  1.6287941E-01
590,10214700,  1.2000684E+02,  1.6280210E-02,  1.2997272E-01
591,10217100,  1.1998984E+02,  2.5273817E-02,  9.6896072E-02
592,10219500,  1.2000078E+02,  2.6017452E-02,  6.3625459E-02
593,10221900,  1.1999826E+02,  2.2818240E-02,  3.0600651E-02
594,10224200,  1.2000652E+02,  2.6895605E-02,  1.0276833E-01
595,10226600,  1.2001570E+02,  1.6232987E-02,  7.0865503E-02
596,10229000,  1.2001130E+02,  2.3094521E-02,  3.8883847E-02
597,10231400,  1.2000487E+02,  4.2236894E-03,  7.0364120E-03
598,10233700,  1.2000734E+02,  1.9690852E-02,  1.3448668E-01
599,10236100,  1.1999555E+02,  3.2253469E-02,  1.2548788E-01
600,10238500,  1.2000235E+02,  1.5319249E-02,  1.1648151E-01
601,10240900,  1.1997440E+02,  2.0484796E-02,  1.0782412E-01
602,10243500,  1.1995171E+02,  9.2361714E-03,  1.6857960E-03
603,10246200,  1.2000300E+02,  4.4679847E-02,  2.0610260E-03
604,10248600,  1.1997381E+02,  2.5288167E-03,  1.1835087E-02
605,10251200,  1.1999143E+02,  1.6703741E-02,  6.8434560E-03
606,10253600,  1.1999630E+02,  2.6520632E-02,  1.7047058E-02
607,10256000,  1.1999793E+02,  2.6197166E-02,  2.6582708E-02
608,10258400,  1.1999459E+02,  1.7841620E-02,  2.0068993E-02
609,10260700,  1.1998945E+02,  1.6656841E-02,  3.7880935E-02
610,10263100,  1.2000508E+02,  2.2194706E-02,  2.8788868E-02
611,10265500,  1.1998418E+02,  1.2496922E-02,  1.9939897E-02
612,10267900,  1.1999251E+02,  3.3764594E-02,  1.0822952E-02
613,10270300,  1.1996909E+02,  8.1291328E-03,  2.0683310E-03
614,10272600,  1.2000794E+02,  1.1024885E-02,  9.4095415E-02
615,10275000,  1.2002419E+02,  2.7310476E-02,  1.0385933E-01
616,10277400,  1.1999685E+02,  9.7146444E-03,  1.1358560E-01
617,10279800,  1.1997327E+02,  2.6552104E-02,  1.2348701E-01
618,10282200,  1.2000620E+02,  1.7568617E-02,  1.3341500E-01
619,10284600,  1.2002426E+02,  1.1990160E-02,  1.4321331E-01
620,10287000,  1.1998563E+02,  1.4490811E-02,  1.5322129E-01
621,10289400,  1.1999692E+02,  2.9968155E-02,  1.4067285E-01
622,10291800,  1.1999413E+02,  6.6457474E-03,  1.0741451E-01
623,10294200,  1.2000401E+02,  1.8732454E-02,  7.4268524E-02
624,10296700,  1.2000825E+02,  1.2975347E-02,  2.0650420E-03
625,10299100,  1.1998296E+02,  2.2407471E-02,  4.3610900E-03
626,10301400,  1.2002809E+02,  2.6467515E-02,  6.8979390E-03
627,10303800,  1.2002371E+02,  1.8052746E-03,  9.1511530E-03
628,10306200,  1.1998472E+02,  1.1793170E-02,  1.1353861E-02
629,10308600,  1.2000066E+02,  6.2538327E-03,  1.3806126E-02
630,10310900,  1.1999185E+02,  2.9960090E-02,  1.5944485E-02
631,10313300,  1.1999101E+02,  2.7008926E-02,  1.8001403E-02
632,10315700,  1.2000779E+02,  1.1762407E-02,  2.0297694E-02
633,10318200,  1.2001272E+02,  7.4385491E-03,  7.1919320E-03
634,10320600,  1.2001340E+02,  9.2434789E-03,  1.4809619E-02
635,10323000,  1.2001095E+02,  1.0591718E-02,  2.2226577E-02
636,10325400,  1.1998751E+02,  1.4832199E-02,  2.9505838E-02
637,10327800,  1.1999614E+02,  7.0852136E-03,  3.2590377E-02
638,10330200,  1.1999662E+02,  2.6860184E-02,  3.4633707E-02
639,10332600,  1.2001511E+02,  3.6942313E-02,  3.0697988E-02
640,10335000,  1.1998272E+02,  2.9642935E-02,  2.3456714E-02
641,10337400,  1.2000225E+02,  1.6443606E-02,  1.6824556E-02
642,10339800,  1.1996412E+02,  3.8265346E-02,  9.3828040E-03
643,10342200,  1.2000185E+02,  2.6441237E-02,  2.0002150E-03
644,10344500,  1.2001691E+02,  1.5548124E-02,  2.3316965E-02
645,10346800,  1.2000909E+02,  4.1805625E-02,  5.1588139E-02
646,10349200,  1.1998860E+02,  3.0119764E-02,  5.4043285E-02
647,10351600,  1.2000635E+02,  4.0792035E-02,  5.6599872E-02
648,10354000,  1.2003050E+02,  1.1649876E-02,  5.8825097E-02
649,10356400,  1.2002153E+02,  1.8256926E-02,  6.1296329E-02
650,10358800,  1.1998941E+02,  2.6966161E-02,  6.3519588E-02
651,10361200,  1.2000513E+02,  2.9213208E-02,  6.5956017E-02
652,10363600,  1.1998361E+02,  2.1629484E-02,  6.8434214E-02
653,10366000,  1.2001431E+02,  1.4319614E-02,  7.1075752E-02
654,10368400,  1.1999987E+02,  2.2320585E-02,  7.3593572E-02
655,10370800,  1.1999346E+02,  2.1789930E-02,  4.6831262E-02
656,10373200,  1.1999837E+02,  1.8145164E-02,  1.3189597E-02
657,10375500,  1.2000871E+02,  9.9600947E-03,  8.1218099E-02
658,10377900,  1.1999814E+02,  1.5042660E-02,  8.4011658E-02
659,10380300,  1.2000640E+02,  8.4442780E-03,  8.2025868E-02
660,10382700,  1.2000884E+02,  3.5217203E-02,  6.4126786E-02
661,10385100,  1.2000318E+02,  8.0359214E-03,  3.2164754E-02
662,10387500,  1.1999466E+02,  1.8301700E-02,  4.6104000E-05
663,10389800,  1.1996375E+02,  2.7802424E-03,  5.9114358E-02
664,10392200,  1.2001128E+02,  6.2552260E-03,  5.3305659E-02
665,10394600,  1.2001713E+02,  3.2491185E-03,  4.7596263E-02
666,10397000,  1.2000845E+02,  3.4964520E-02,  4.1600375E-02
667,10399400,  1.2000421E+02,  2.8852190E-02,  3.5681543E-02
668,10401800,  1.1996625E+02,  4.1218422E-02,  2.9712065E-02
669,10404200,  1.1997973E+02,  2.0682152E-02,  2.3733634E-02
670,10406600,  1.1999005E+02,  3.0636828E-02,  1.8141425E-02
671,10409000,  1.2001041E+02,  1.4929654E-02,  1.2045501E-02
672,10411400,  1.1998981E+02,  2.7082336E-02,  5.9102750E-03
673,10413700,  1.2000087E+02,  1.4844169E-02,  1.2123825E-01
674,10416100,  1.1996144E+02,  1.7922392E-02,  1.2390654E-01
675,10418500,  1.1996613E+02,  2.9515099E-02,  1.2633260E-01
676,10421000,  1.1999849E+02,  3.3266285E-02,  4.2141970E-03
677,10423400,  1.2000068E+02,  2.7144267E-02,  1.3924348E-02
678,10425800,  1.1999318E+02,  1.8732411E-02,  2.3615710E-02
679,10428200,  1.1998440E+02,  2.6860043E-02,  3.3305368E-02
680,10430600,  1.1999229E+02,  1.8810386E-02,  2.7441310E-02
681,10432900,  1.1998349E+02,  2.5801277E-02,  5.2638623E-02
682,10435300,  1.1998374E+02,  8.2573540E-03,  6.2177482E-02
683,10437700,  1.1999642E+02,  2.2160437E-02,  7.1694006E-02
684,10440100,  1.2000102E+02,  1.0810825E-02,  8.1449157E-02
685,10442500,  1.2001543E+02,  1.6186168E-02,  9.0388263E-02
686,10444900,  1.2000704E+02,  1.9669718E-02,  5.6572006E-02
687,10447300,  1.1999156E+02,  1.3803085E-02,  2.2814860E-02
688,10449600,  1.2004243E+02,  2.3985751E-02,  1.1986688E-01
689,10452000,  1.2000074E+02,  2.1063592E-02,  1.2950936E-01
690,10454400,  1.2000622E+02,  2.7476013E-02,  1.3962118E-01
691,10456800,  1.2001115E+02,  3.1392116E-02,  1.1160559E-01
692,10459200,  1.1999403E+02,  2.6839125E-02,  7.9940605E-02
693,10461600,  1.2000546E+02,  3.0453667E-02,  4.7313144E-02
694,10464000,  1.2002566E+02,  3.8856191E-02,  1.4605120E-02
695,10466300,  1.2000084E+02,  1.8207927E-02,  1.7925741E-01
696,10468700,  1.1999456E+02,  1.0999559E-02,  1.8176614E-01
697,10471100,  1.1998184E+02,  3.9434461E-02,  1.8433380E-01
698,10473500,  1.1998319E+02,  1.0326025E-02,  1.8695281E-01
699,10475900,  1.1998950E+02,  2.6913832E-02,  1.8956716E-01
700,10478300,  1.2000218E+02,  3.6778642E-02,  1.9227785E-01
701,10480700,  1.2001403E+02,  1.4086033E-02,  1.9508666E-01
702,10483100,  1.2000209E+02,  1.9786096E-02,  1.9761730E-01
703,10485500,  1.1999434E+02,  1.9900990E-02,  2.0015418E-01
704,10487900,  1.2002917E+02,  2.3972786E-02,  1.9774982E-01
705,10490500,  1.2000188E+02,  2.0928763E-02,  2.1527870E-03
706,10493200,  1.1999991E+02,  5.5368162E-02,  3.4071610E-03
707,10495600,  1.1998491E+02,  6.0173920E-03,  1.3091800E-02
708,10498200,  1.1998094E+02,  4.0292498E-02,  1.7189760E-03
709,10500600,  1.2000313E+02,  2.7998045E-02,  1.1662553E-02
710,10503000,  1.1999179E+02,  2.2731940E-02,  2.1225041E-02
711,10505400,  1.1997120E+02,  5.0361824E-03,  3.0961306E-02
712,10507800,  1.2003412E+02,  4.2766281E-02,  4.0690504E-02
713,10510200,  1.2000144E+02,  1.9906266E-02,  5.0487631E-02
714,10512600,  1.2000100E+02,  4.4393325E-03,  5.9935429E-02
715,10515000,  1.1999816E+02,  2.5384951E-02,  6.0486933E-02
716,10517400,  1.2000396E+02,  2.7582985E-02,  3.1232059E-02
717,10519800,  1.2000169E+02,  5.3143668E-02,  1.8814520E-03
718,10522100,  1.1999158E+02,  1.5938205E-02,  3.2781851E-02
719,10524400,  1.1998722E+02,  4.7147279E-02,  5.8690669E-02
720,10526800,  1.1997120E+02,  6.6472534E-03,  4.9550194E-02
721,10529200,  1.2001297E+02,  3.7213430E-02,  4.0362486E-02
722,10531600,  1.1998027E+02,  1.9925193E-02,  3.1331374E-02
723,10534000,  1.1998491E+02,  2.9775902E-02,  2.2144544E-02
724,10536400,  1.2001089E+02,  4.0539958E-02,  1.2655450E-02
725,10538800,  1.1997540E+02,  3.8765052E-02,  3.5083760E-03
726,10541100,  1.2001373E+02,  1.1131351E-02,  2.3258008E-02
727,10543400,  1.1999616E+02,  1.4766624E-02,  1.8826743E-01
728,10545800,  1.2001168E+02,  2.5117525E-02,  1.9815836E-01
729,10548200,  1.1998957E+02,  1.5440905E-02,  2.0833374E-01
730,10550600,  1.2000781E+02,  2.0111441E-02,  2.1791817E-01
731,10553000,  1.1998992E+02,  1.7426585E-02,  2.2771432E-01
732,10555400,  1.1998713E+02,  1.8109228E-02,  2.3749835E-01
733,10557800,  1.2000464E+02,  7.0687109E-03,  2.4723558E-01
734,10560200,  1.2000062E+02,  2.5125661E-02,  2.5717105E-01
735,10562600,  1.1996755E+02,  1.7304324E-02,  2.6698761E-01
736,10565000,  1.1997801E+02,  7.7862750E-03,  2.7687005E-01
737,10567400,  1.2000596E+02,  1.5084040E-03,  2.8393466E-01
738,10569800,  1.2002788E+02,  1.8089082E-02,  2.8614430E-01
739,10572200,  1.2001538E+02,  1.3359771E-02,  2.8843393E-01
